Group num: 0, TC(X;Y_j): 284.094
comp12077_c0_seq2, 0.000
comp19932_c0_seq7, 0.000
comp341362_c0_seq1, 0.000
comp117521_c0_seq1, 0.000
comp429_c49_seq40, 0.000
comp229455_c0_seq1, 0.000
comp190356_c0_seq1, 0.000
comp97257_c0_seq1, 0.000
comp376_c5_seq4, 0.000
comp270343_c0_seq1, 0.000
comp35797_c0_seq1, 0.000
comp519813_c0_seq1, 0.000
comp188770_c0_seq2, 0.000
comp159645_c0_seq1, 0.000
comp13797_c2_seq10, 0.000
comp416787_c0_seq1, 0.000
comp451053_c0_seq1, 0.000
comp529170_c0_seq1, 0.000
comp467336_c0_seq1, 0.000
comp361495_c0_seq1, 0.000
comp174998_c1_seq1, 0.000
comp18132_c0_seq3, 0.000
comp22655_c0_seq1, 0.000
comp199091_c0_seq1, 0.000
comp479481_c0_seq1, 0.000
comp192977_c0_seq1, 0.000
comp250443_c0_seq1, 0.000
comp250151_c0_seq1, 0.000
comp122582_c0_seq2, 0.000
comp3888_c0_seq4, 0.000
comp58890_c0_seq2, 0.000
comp182778_c0_seq2, 0.000
comp247208_c0_seq1, 0.000
comp93424_c0_seq1, 0.000
comp411613_c0_seq1, 0.000
comp3043_c5_seq1, 0.000
comp2960_c0_seq3, 0.000
comp498037_c0_seq1, 0.000
comp258486_c0_seq2, 0.000
comp104718_c0_seq1, 0.000
comp363106_c0_seq1, 0.000
comp452342_c0_seq1, 0.000
comp198231_c0_seq1, 0.000
comp293484_c0_seq1, 0.000
comp421831_c0_seq1, 0.000
comp101408_c0_seq2, 0.000
comp43087_c3_seq1, 0.000
comp22258_c0_seq1, 0.000
comp33780_c0_seq6, 0.000
comp20914_c0_seq1, 0.000
Group num: 30, TC(X;Y_j): 14.653
comp403617_c0_seq1, 0.280
comp358179_c0_seq1, 0.000
comp248422_c0_seq1, 0.000
comp25557_c0_seq2, 0.000
comp162321_c0_seq1, 0.000
comp3790_c2_seq1, 0.000
comp111431_c0_seq1, 0.000
comp171093_c0_seq1, 0.000
comp202094_c0_seq1, 0.000
comp51200_c0_seq1, 0.000
comp248435_c0_seq1, 0.000
comp426147_c0_seq1, 0.000
comp57602_c0_seq1, 0.000
comp319041_c0_seq1, 0.000
comp1350_c2_seq4, 0.000
comp83400_c0_seq2, 0.000
comp365625_c0_seq1, 0.000
comp495230_c0_seq1, 0.000
comp477582_c0_seq1, 0.000
comp13577_c0_seq1, 0.000
comp206212_c0_seq1, 0.000
comp196773_c0_seq1, 0.000
comp139365_c0_seq1, 0.000
comp463422_c0_seq1, 0.000
comp168784_c0_seq2, 0.000
comp346876_c0_seq1, 0.000
comp102548_c0_seq2, 0.000
comp288815_c0_seq1, 0.000
comp415484_c0_seq1, 0.000
comp134149_c0_seq1, 0.000
comp332663_c0_seq1, 0.000
comp384623_c0_seq1, 0.000
comp490092_c0_seq1, 0.000
comp29254_c2_seq1, 0.000
comp29201_c0_seq5, 0.000
comp351538_c0_seq1, 0.000
comp45173_c0_seq4, 0.000
comp77991_c0_seq1, 0.000
comp108864_c0_seq1, 0.000
comp420667_c0_seq1, 0.000
comp439287_c0_seq1, 0.000
comp1916_c3_seq13, 0.000
comp510816_c0_seq1, 0.000
comp370207_c0_seq1, 0.000
comp328726_c0_seq1, 0.000
comp217746_c0_seq1, 0.000
comp299097_c0_seq1, 0.000
Group num: 31, TC(X;Y_j): 14.342
comp248370_c0_seq1, 0.959
comp315603_c0_seq1, 0.570
comp55228_c0_seq6, 0.519
comp92590_c0_seq1, 0.516
comp52019_c0_seq1, 0.498
comp235653_c0_seq1, 0.470
comp140452_c0_seq1, 0.460
comp71522_c0_seq1, 0.447
comp35422_c0_seq6, 0.442
comp477813_c0_seq1, 0.439
comp564_c14_seq4, 0.427
comp19248_c0_seq2, 0.424
comp16564_c0_seq3, 0.414
comp368479_c0_seq1, 0.408
comp4023_c7_seq4, 0.405
comp1603_c15_seq5, 0.403
comp176731_c0_seq1, 0.402
comp97722_c0_seq1, 0.391
comp504793_c0_seq1, 0.377
comp8378_c0_seq2, 0.366
comp397555_c0_seq1, 0.361
comp92896_c1_seq1, 0.360
comp20637_c1_seq1, 0.356
comp83194_c0_seq1, 0.347
comp324851_c0_seq1, 0.340
comp310155_c0_seq1, 0.339
comp141316_c0_seq1, 0.336
comp63086_c0_seq1, 0.321
comp3308_c24_seq1, 0.316
comp345952_c0_seq1, 0.314
comp75221_c0_seq1, 0.308
comp77423_c1_seq2, 0.287
comp202176_c0_seq1, 0.251
comp238424_c0_seq1, 0.244
comp75867_c0_seq4, 0.153
Group num: 32, TC(X;Y_j): 14.114
comp490780_c0_seq1, 0.505
comp423186_c0_seq1, 0.494
comp389258_c0_seq1, 0.491
comp88808_c0_seq1, 0.485
comp480381_c0_seq1, 0.481
comp343937_c0_seq1, 0.479
comp507486_c0_seq1, 0.479
comp385600_c0_seq1, 0.478
comp492387_c0_seq1, 0.477
comp146761_c0_seq2, 0.460
comp193232_c0_seq2, 0.457
comp208922_c0_seq1, 0.452
comp340683_c0_seq1, 0.449
comp71874_c0_seq2, 0.430
comp324588_c0_seq1, 0.427
comp442867_c0_seq1, 0.415
comp71522_c0_seq4, 0.408
comp257889_c0_seq1, 0.401
comp306603_c0_seq2, 0.399
comp510504_c0_seq1, 0.399
comp179943_c0_seq1, 0.395
comp248263_c0_seq1, 0.395
comp72973_c0_seq1, 0.362
comp115164_c0_seq2, 0.326
comp466550_c0_seq1, 0.314
comp68430_c0_seq2, 0.310
comp65391_c2_seq1, 0.278
comp70415_c0_seq1, 0.263
comp97084_c0_seq2, 0.236
comp6410_c0_seq5, 0.140
comp231564_c0_seq1, 0.000
comp21420_c0_seq1, 0.000
comp80613_c0_seq2, 0.000
Group num: 33, TC(X;Y_j): 12.925
comp263524_c0_seq2, 0.590
comp203320_c0_seq3, 0.496
comp459394_c0_seq1, 0.493
comp37077_c1_seq1, 0.488
comp505052_c0_seq1, 0.477
comp497237_c0_seq1, 0.477
comp337684_c0_seq1, 0.477
comp398468_c0_seq1, 0.477
comp334554_c0_seq1, 0.461
comp334502_c0_seq2, 0.433
comp1097_c5_seq15, 0.433
comp380689_c0_seq1, 0.427
comp259658_c0_seq1, 0.423
comp26779_c0_seq1, 0.393
comp144258_c0_seq2, 0.386
comp12264_c0_seq1, 0.374
comp6077_c3_seq4, 0.358
comp347129_c0_seq2, 0.353
comp15415_c0_seq1, 0.353
comp32727_c0_seq1, 0.342
comp1097_c5_seq41, 0.330
comp38694_c0_seq3, 0.322
comp1350_c2_seq3, 0.319
comp1097_c5_seq11, 0.282
comp59956_c0_seq1, 0.255
comp35687_c1_seq4, 0.250
comp14147_c0_seq1, 0.000
comp305356_c0_seq1, 0.000
comp1419_c1_seq1, 0.000
Group num: 34, TC(X;Y_j): 12.848
comp10759_c0_seq1, 0.824
comp102125_c0_seq1, 0.466
comp529368_c0_seq1, 0.460
comp37760_c1_seq4, 0.449
comp325036_c0_seq1, 0.444
comp294601_c0_seq1, 0.436
comp196814_c0_seq1, 0.427
comp36_c64_seq1, 0.408
comp6167_c0_seq2, 0.407
comp410149_c0_seq1, 0.402
comp6401_c0_seq1, 0.395
comp342001_c0_seq1, 0.395
comp3043_c5_seq9, 0.379
comp29121_c0_seq1, 0.371
comp391547_c0_seq1, 0.365
comp179696_c0_seq2, 0.364
comp231119_c0_seq2, 0.353
comp383100_c0_seq1, 0.348
comp8820_c1_seq1, 0.334
comp117337_c0_seq1, 0.331
comp49910_c1_seq1, 0.329
comp132428_c0_seq1, 0.326
comp68547_c0_seq1, 0.325
comp13797_c2_seq9, 0.323
comp3043_c5_seq12, 0.317
comp172482_c0_seq1, 0.267
comp185021_c0_seq2, 0.235
comp40904_c0_seq1, 0.154
comp153138_c0_seq1, 0.000
comp69188_c0_seq1, 0.000
comp116709_c0_seq1, 0.000
Group num: 35, TC(X;Y_j): 12.812
comp6488_c0_seq2, 1.307
comp42794_c0_seq25, 0.525
comp3326_c6_seq30, 0.509
comp143466_c0_seq5, 0.480
comp8641_c0_seq44, 0.473
comp331953_c0_seq1, 0.470
comp310977_c0_seq1, 0.463
comp315842_c0_seq1, 0.446
comp431089_c0_seq1, 0.416
comp31011_c0_seq2, 0.416
comp311826_c0_seq1, 0.409
comp307441_c0_seq1, 0.407
comp534686_c0_seq1, 0.364
comp193293_c0_seq1, 0.356
comp2798_c1_seq8, 0.341
comp41276_c0_seq1, 0.339
comp59148_c0_seq1, 0.304
comp10814_c0_seq6, 0.302
comp3022_c0_seq1, 0.251
comp216301_c0_seq1, 0.245
comp305263_c0_seq2, 0.232
comp79433_c1_seq4, 0.230
comp277509_c0_seq1, 0.213
comp166678_c0_seq2, 0.179
comp11142_c0_seq27, 0.151
comp7241_c0_seq10, 0.000
comp181695_c0_seq1, 0.000
comp73249_c0_seq1, 0.000
comp233052_c0_seq1, 0.000
comp92011_c0_seq1, 0.000
comp13340_c0_seq1, 0.000
comp21420_c0_seq4, 0.000
comp29190_c0_seq1, 0.000
Group num: 36, TC(X;Y_j): 12.767
comp273096_c0_seq1, 0.389
comp315357_c0_seq1, 0.355
comp30885_c0_seq1, 0.354
comp455298_c0_seq1, 0.309
comp24895_c0_seq1, 0.301
comp101977_c0_seq1, 0.257
comp94004_c0_seq1, 0.000
comp34210_c0_seq1, 0.000
comp12_c46_seq10, 0.000
comp191992_c0_seq1, 0.000
comp1324_c31_seq18, 0.000
comp1324_c31_seq24, 0.000
comp1324_c31_seq25, 0.000
comp143416_c0_seq1, 0.000
comp197984_c0_seq1, 0.000
comp8641_c0_seq20, 0.000
comp434759_c0_seq1, 0.000
comp199906_c0_seq1, 0.000
comp287748_c0_seq1, 0.000
comp32088_c0_seq1, 0.000
comp109173_c0_seq1, 0.000
comp429_c49_seq45, 0.000
comp232939_c0_seq1, 0.000
comp1097_c5_seq30, 0.000
comp412457_c0_seq1, 0.000
comp123753_c0_seq1, 0.000
comp564_c14_seq14, 0.000
comp86271_c0_seq1, 0.000
comp43791_c1_seq2, 0.000
comp61786_c0_seq1, 0.000
comp342652_c0_seq1, 0.000
comp15204_c0_seq13, 0.000
comp22655_c0_seq9, 0.000
comp3744_c3_seq10, 0.000
comp87334_c0_seq3, 0.000
comp75469_c0_seq1, 0.000
comp11254_c0_seq1, 0.000
comp28642_c0_seq1, 0.000
comp212943_c0_seq1, 0.000
comp424596_c0_seq1, 0.000
comp28184_c1_seq2, 0.000
comp33_c34_seq1, 0.000
comp4361_c1_seq6, 0.000
comp375655_c0_seq1, 0.000
comp314_c0_seq3, 0.000
comp48246_c0_seq1, 0.000
comp248370_c0_seq2, 0.000
comp94354_c0_seq3, 0.000
comp251151_c0_seq1, 0.000
comp67320_c1_seq1, 0.000
comp135031_c0_seq2, 0.000
comp477712_c0_seq1, 0.000
Group num: 37, TC(X;Y_j): 12.434
comp13199_c0_seq2, 1.465
comp564_c14_seq17, 1.034
comp91245_c0_seq2, 0.937
comp75407_c0_seq2, 0.497
comp138528_c0_seq1, 0.443
comp92696_c0_seq1, 0.422
comp7056_c2_seq2, 0.406
comp119079_c0_seq1, 0.405
comp42252_c1_seq2, 0.401
comp30322_c0_seq1, 0.394
comp16939_c0_seq1, 0.375
comp86808_c0_seq1, 0.368
comp9110_c0_seq1, 0.364
comp226220_c0_seq1, 0.358
comp111889_c0_seq1, 0.356
comp401263_c0_seq1, 0.353
comp533650_c0_seq1, 0.345
comp377231_c0_seq1, 0.342
comp320214_c0_seq1, 0.342
comp5416_c2_seq1, 0.335
comp296354_c0_seq1, 0.332
comp338262_c0_seq1, 0.329
comp62617_c1_seq2, 0.324
comp26887_c0_seq1, 0.320
comp111559_c0_seq1, 0.317
comp278293_c0_seq1, 0.316
comp226314_c0_seq1, 0.311
comp271263_c0_seq1, 0.306
comp1603_c15_seq19, 0.292
comp164348_c0_seq1, 0.278
comp228524_c0_seq1, 0.000
Group num: 38, TC(X;Y_j): 12.265
comp88756_c1_seq1, 1.284
comp85930_c0_seq2, 1.170
comp381800_c0_seq1, 0.503
comp87334_c0_seq7, 0.495
comp189705_c0_seq1, 0.425
comp395579_c0_seq1, 0.392
comp80814_c0_seq1, 0.390
comp141796_c0_seq1, 0.382
comp100028_c0_seq1, 0.361
comp218153_c0_seq1, 0.356
comp125822_c0_seq1, 0.354
comp160_c4_seq1, 0.352
comp336658_c0_seq1, 0.350
comp111461_c0_seq2, 0.327
comp146443_c0_seq1, 0.324
comp233219_c1_seq1, 0.321
comp112189_c0_seq1, 0.319
comp29017_c0_seq1, 0.315
comp149588_c0_seq3, 0.305
comp334183_c0_seq1, 0.302
comp460711_c0_seq1, 0.300
comp329861_c0_seq1, 0.293
comp11656_c1_seq3, 0.291
comp300493_c0_seq1, 0.273
comp217626_c0_seq1, 0.269
comp300789_c0_seq1, 0.242
comp159825_c0_seq1, 0.232
comp31011_c0_seq3, 0.211
comp251033_c0_seq1, 0.000
comp370141_c0_seq1, 0.000
comp29201_c0_seq3, 0.000
Group num: 39, TC(X;Y_j): 11.861
comp515423_c0_seq1, 0.563
comp429_c49_seq5, 0.535
comp87334_c0_seq5, 0.529
comp315123_c0_seq2, 0.526
comp227753_c0_seq2, 0.521
comp77554_c0_seq1, 0.517
comp478503_c0_seq1, 0.516
comp23445_c0_seq1, 0.513
comp439395_c0_seq1, 0.455
comp459301_c0_seq1, 0.446
comp12_c46_seq1, 0.402
comp277621_c0_seq1, 0.378
comp144260_c0_seq1, 0.377
comp231539_c0_seq1, 0.364
comp421993_c0_seq1, 0.362
comp343793_c0_seq1, 0.334
comp317720_c0_seq1, 0.328
comp360398_c0_seq1, 0.326
comp3043_c5_seq10, 0.322
comp36055_c0_seq1, 0.318
comp21315_c3_seq1, 0.303
comp102894_c0_seq1, 0.281
comp235135_c0_seq1, 0.277
comp87831_c0_seq1, 0.258
comp215253_c0_seq1, 0.213
comp12137_c0_seq23, 0.000
comp152585_c0_seq1, 0.000
Group num: 40, TC(X;Y_j): 11.792
comp120293_c0_seq1, 0.288
comp29604_c0_seq1, 0.000
comp3887_c0_seq3, 0.000
comp36085_c0_seq1, 0.000
comp318440_c0_seq1, 0.000
comp204206_c0_seq1, 0.000
comp109144_c0_seq2, 0.000
comp150995_c0_seq1, 0.000
comp27358_c0_seq1, 0.000
comp101913_c0_seq1, 0.000
comp429_c49_seq14, 0.000
comp319973_c0_seq1, 0.000
comp228921_c0_seq1, 0.000
comp11933_c0_seq1, 0.000
comp47443_c0_seq1, 0.000
comp16725_c0_seq1, 0.000
comp210475_c0_seq2, 0.000
comp5264_c2_seq2, 0.000
comp11061_c2_seq1, 0.000
comp56575_c0_seq3, 0.000
comp30305_c0_seq1, 0.000
comp6167_c0_seq1, 0.000
comp44144_c0_seq1, 0.000
comp155554_c0_seq1, 0.000
comp190990_c0_seq1, 0.000
comp224655_c0_seq1, 0.000
comp16564_c0_seq9, 0.000
comp13341_c0_seq1, 0.000
comp379533_c0_seq1, 0.000
comp147572_c0_seq2, 0.000
comp398938_c0_seq1, 0.000
comp244348_c0_seq1, 0.000
comp121180_c0_seq1, 0.000
comp63744_c0_seq1, 0.000
comp230095_c0_seq1, 0.000
comp48173_c0_seq2, 0.000
comp5142_c0_seq2, 0.000
comp89318_c0_seq2, 0.000
comp266053_c0_seq1, 0.000
Group num: 41, TC(X;Y_j): 11.600
comp138161_c0_seq2, 0.264
comp323249_c0_seq1, 0.262
comp138287_c0_seq1, 0.182
comp390079_c0_seq1, 0.166
comp244123_c0_seq1, 0.157
comp12112_c0_seq1, 0.140
comp324124_c0_seq1, 0.000
comp1068_c2_seq2, 0.000
comp8641_c0_seq27, 0.000
comp28005_c0_seq1, 0.000
comp487770_c0_seq1, 0.000
comp67936_c0_seq1, 0.000
comp28392_c0_seq4, 0.000
comp156111_c0_seq1, 0.000
comp512691_c0_seq1, 0.000
comp313371_c0_seq1, 0.000
comp460125_c0_seq1, 0.000
comp474435_c0_seq1, 0.000
comp461533_c0_seq1, 0.000
comp170356_c0_seq1, 0.000
comp61134_c0_seq1, 0.000
comp429_c49_seq35, 0.000
comp42794_c0_seq23, 0.000
comp25168_c0_seq1, 0.000
comp412576_c0_seq1, 0.000
comp68951_c0_seq3, 0.000
comp273644_c0_seq1, 0.000
comp426660_c0_seq1, 0.000
comp534436_c0_seq1, 0.000
comp1097_c5_seq5, 0.000
comp1097_c5_seq24, 0.000
comp116797_c0_seq1, 0.000
comp406216_c0_seq1, 0.000
comp439764_c0_seq1, 0.000
comp62052_c0_seq1, 0.000
comp496017_c0_seq1, 0.000
comp12_c46_seq5, 0.000
comp102548_c0_seq3, 0.000
comp138161_c0_seq4, 0.000
comp1799_c26_seq18, 0.000
comp134086_c0_seq1, 0.000
comp253048_c0_seq1, 0.000
comp10084_c0_seq3, 0.000
comp343783_c0_seq1, 0.000
comp24833_c0_seq3, 0.000
comp403073_c0_seq1, 0.000
comp431158_c0_seq1, 0.000
comp388481_c0_seq1, 0.000
comp3326_c6_seq23, 0.000
comp3326_c6_seq48, 0.000
comp172086_c0_seq1, 0.000
comp359115_c0_seq1, 0.000
comp419066_c0_seq1, 0.000
comp5015_c2_seq6, 0.000
comp503167_c0_seq1, 0.000
comp524511_c0_seq1, 0.000
comp533197_c0_seq1, 0.000
comp282630_c0_seq1, 0.000
comp213487_c0_seq1, 0.000
comp92374_c0_seq1, 0.000
comp13340_c0_seq3, 0.000
comp515882_c0_seq1, 0.000
comp405529_c0_seq1, 0.000
comp322_c20_seq4, 0.000
comp13797_c2_seq14, 0.000
comp27826_c3_seq1, 0.000
Group num: 42, TC(X;Y_j): 11.447
comp77310_c0_seq3, 0.283
comp4398_c1_seq1, 0.231
comp121880_c1_seq1, 0.000
comp76364_c0_seq1, 0.000
comp385183_c0_seq1, 0.000
comp1324_c31_seq53, 0.000
comp44720_c0_seq1, 0.000
comp181251_c0_seq1, 0.000
comp150721_c0_seq1, 0.000
comp26997_c0_seq1, 0.000
comp31321_c0_seq2, 0.000
comp1244_c11_seq1, 0.000
comp162596_c0_seq1, 0.000
comp41928_c0_seq1, 0.000
comp517851_c0_seq1, 0.000
comp355277_c0_seq1, 0.000
comp128179_c0_seq1, 0.000
comp364653_c0_seq1, 0.000
comp393178_c0_seq1, 0.000
comp382425_c0_seq1, 0.000
comp13891_c3_seq1, 0.000
comp356137_c0_seq1, 0.000
comp26236_c1_seq1, 0.000
comp414488_c0_seq1, 0.000
comp135911_c0_seq2, 0.000
comp2720_c0_seq1, 0.000
comp12137_c0_seq24, 0.000
comp447521_c0_seq1, 0.000
comp16564_c0_seq2, 0.000
comp66153_c0_seq6, 0.000
comp288082_c0_seq1, 0.000
comp185320_c0_seq1, 0.000
comp10366_c0_seq1, 0.000
comp56921_c0_seq2, 0.000
comp21815_c0_seq3, 0.000
comp66137_c0_seq1, -0.000
comp313858_c0_seq1, 0.000
comp401566_c0_seq1, 0.000
comp444497_c0_seq1, 0.000
comp84221_c1_seq1, 0.000
comp153575_c0_seq1, 0.000
comp532936_c0_seq1, 0.000
Group num: 43, TC(X;Y_j): 11.210
comp4701_c0_seq1, 1.415
comp54212_c0_seq1, 0.899
comp28192_c0_seq1, 0.511
comp98420_c0_seq3, 0.468
comp155708_c0_seq1, 0.467
comp383703_c0_seq1, 0.442
comp136969_c0_seq1, 0.438
comp357007_c0_seq1, 0.420
comp491499_c0_seq1, 0.417
comp354208_c0_seq1, 0.402
comp28210_c0_seq1, 0.374
comp402404_c0_seq1, 0.371
comp12137_c0_seq2, 0.367
comp3043_c5_seq6, 0.352
comp100198_c0_seq1, 0.351
comp62190_c0_seq1, 0.330
comp429_c49_seq46, 0.294
comp68064_c0_seq1, 0.278
comp9477_c0_seq1, 0.277
comp1132_c9_seq3, 0.000
comp7673_c0_seq1, 0.000
comp24957_c0_seq1, 0.000
comp200641_c0_seq1, 0.000
comp22555_c0_seq1, 0.000
comp185635_c0_seq1, 0.000
comp132126_c0_seq1, 0.000
comp75195_c1_seq2, 0.000
Group num: 44, TC(X;Y_j): 10.727
comp1324_c31_seq28, 0.286
comp277833_c0_seq1, 0.261
comp156773_c0_seq1, 0.207
comp6917_c0_seq2, 0.000
comp7526_c1_seq1, 0.000
comp217048_c0_seq2, 0.000
comp340859_c0_seq1, 0.000
comp1268_c16_seq1, -0.000
comp17294_c2_seq2, 0.000
comp23775_c1_seq3, 0.000
comp123555_c0_seq1, 0.000
comp275747_c0_seq1, 0.000
comp17_c10_seq7, 0.000
comp17_c10_seq12, 0.000
comp11933_c0_seq2, 0.000
comp20629_c0_seq1, 0.000
comp265010_c0_seq1, 0.000
comp151939_c0_seq1, -0.000
comp16292_c0_seq1, 0.000
comp5334_c0_seq1, 0.000
comp16237_c0_seq7, 0.000
comp270922_c0_seq1, 0.000
comp3744_c3_seq2, 0.000
comp151236_c1_seq1, -0.000
comp118660_c0_seq1, 0.000
comp5421_c3_seq2, 0.000
comp77923_c0_seq1, 0.000
comp473918_c0_seq1, 0.000
comp18507_c0_seq1, 0.000
comp67327_c0_seq3, 0.000
comp359806_c0_seq1, 0.000
comp5087_c2_seq1, 0.000
comp2960_c0_seq1, 0.000
comp196770_c0_seq1, 0.000
comp498491_c0_seq1, 0.000
Group num: 45, TC(X;Y_j): 10.627
comp13560_c0_seq2, 0.612
comp45858_c0_seq2, 0.483
comp238324_c0_seq1, 0.482
comp196256_c0_seq2, 0.475
comp285822_c0_seq1, 0.411
comp398158_c0_seq1, 0.410
comp15415_c0_seq2, 0.409
comp448352_c0_seq1, 0.396
comp2139_c1_seq2, 0.369
comp352_c12_seq1, 0.366
comp55078_c0_seq1, 0.365
comp502714_c0_seq1, 0.363
comp464010_c0_seq1, 0.362
comp22248_c3_seq1, 0.359
comp5021_c8_seq1, 0.346
comp47794_c1_seq2, 0.346
comp210996_c0_seq1, 0.345
comp460495_c0_seq1, 0.320
comp915_c15_seq4, 0.320
comp485280_c0_seq1, 0.300
comp312325_c0_seq1, 0.296
comp306628_c0_seq1, 0.294
comp70626_c1_seq1, 0.266
comp34383_c0_seq1, 0.257
comp72502_c0_seq1, 0.249
comp43703_c1_seq2, 0.000
Group num: 46, TC(X;Y_j): 10.383
comp192486_c0_seq1, 0.292
comp8641_c0_seq38, 0.277
comp22655_c0_seq5, 0.000
comp149242_c0_seq1, 0.000
comp162921_c0_seq1, -0.000
comp427444_c0_seq1, 0.000
comp324124_c0_seq2, 0.000
comp278_c5_seq1, 0.000
comp242952_c0_seq1, 0.000
comp335262_c0_seq1, 0.000
comp429_c49_seq10, 0.000
comp17_c10_seq9, 0.000
comp6410_c0_seq12, 0.000
comp151895_c0_seq1, 0.000
comp157290_c0_seq2, 0.000
comp429_c49_seq8, -0.000
comp29779_c0_seq4, 0.000
comp284069_c0_seq1, 0.000
comp197156_c0_seq3, 0.000
comp211094_c0_seq2, 0.000
comp72054_c0_seq1, 0.000
comp315948_c0_seq2, 0.000
comp6898_c2_seq9, 0.000
comp161442_c0_seq1, 0.000
comp368365_c0_seq1, 0.000
comp372790_c0_seq1, 0.000
comp397313_c0_seq1, 0.000
comp298428_c0_seq2, 0.000
comp77878_c0_seq1, 0.000
comp88566_c0_seq1, 0.000
comp4468_c2_seq11, 0.000
comp107732_c0_seq1, 0.000
comp115207_c0_seq1, 0.000
comp23471_c0_seq3, 0.000
comp273243_c0_seq1, 0.000
Group num: 47, TC(X;Y_j): 10.322
comp346714_c0_seq1, 0.507
comp426288_c0_seq1, 0.493
comp168332_c0_seq1, 0.489
comp168332_c0_seq2, 0.489
comp505130_c0_seq1, 0.485
comp363395_c0_seq1, 0.484
comp423639_c0_seq1, 0.479
comp78530_c0_seq8, 0.472
comp384717_c0_seq1, 0.472
comp514385_c0_seq1, 0.471
comp375590_c0_seq1, 0.446
comp319594_c0_seq1, 0.426
comp1535_c1_seq2, 0.426
comp164647_c0_seq1, 0.414
comp2448_c1_seq1, 0.392
comp52666_c2_seq1, 0.376
comp279575_c0_seq1, 0.374
comp13540_c0_seq9, 0.365
comp356173_c0_seq1, 0.363
comp103688_c0_seq1, 0.320
comp224339_c0_seq1, 0.310
comp25904_c1_seq1, 0.169
comp15228_c0_seq2, 0.000
Group num: 48, TC(X;Y_j): 10.159
comp12137_c0_seq13, 0.707
comp4361_c1_seq12, 0.558
comp345952_c0_seq2, 0.499
comp470478_c0_seq1, 0.487
comp163999_c0_seq1, 0.484
comp885_c6_seq1, 0.467
comp321448_c0_seq1, 0.467
comp11527_c1_seq2, 0.464
comp219_c22_seq1, 0.411
comp117819_c0_seq1, 0.390
comp203098_c0_seq1, 0.376
comp16278_c1_seq2, 0.375
comp321682_c0_seq1, 0.371
comp6410_c0_seq13, 0.370
comp377113_c0_seq1, 0.368
comp57476_c0_seq5, 0.349
comp217381_c0_seq1, 0.341
comp228644_c0_seq1, 0.312
comp15518_c2_seq1, 0.289
comp294125_c0_seq1, 0.256
comp91049_c0_seq1, 0.000
comp95851_c0_seq1, 0.000
comp1132_c9_seq5, 0.000
comp88914_c0_seq1, 0.000
Group num: 49, TC(X;Y_j): 10.043
comp127788_c0_seq1, 0.434
comp319973_c0_seq2, 0.395
comp163763_c0_seq1, 0.380
comp510870_c0_seq1, 0.347
comp190753_c0_seq1, 0.322
comp255076_c0_seq1, 0.311
comp68330_c0_seq1, 0.306
comp228281_c0_seq1, 0.293
comp6898_c2_seq6, 0.229
comp59239_c0_seq1, 0.225
comp21343_c0_seq1, 0.199
comp1851_c2_seq1, 0.155
comp46842_c0_seq1, 0.142
comp5954_c0_seq1, -0.000
comp362116_c0_seq1, -0.000
comp92590_c0_seq2, 0.000
comp238062_c0_seq2, 0.000
comp393891_c0_seq1, 0.000
comp48022_c0_seq1, 0.000
comp7481_c0_seq1, 0.000
comp1324_c31_seq31, 0.000
comp217048_c0_seq1, 0.000
comp1324_c31_seq33, 0.000
comp128366_c0_seq2, -0.000
comp37931_c0_seq1, 0.000
comp422147_c0_seq1, 0.000
comp23471_c0_seq1, 0.000
comp2176_c7_seq2, 0.000
comp2392_c1_seq1, 0.000
comp475578_c0_seq1, 0.000
comp111686_c0_seq1, 0.000
comp517381_c0_seq1, 0.000
comp30868_c2_seq1, 0.000
comp400001_c0_seq1, 0.000
Group num: 50, TC(X;Y_j): 10.014
comp382840_c0_seq1, 0.734
comp107591_c0_seq1, 0.653
comp226877_c0_seq1, 0.564
comp199762_c0_seq1, 0.514
comp378961_c0_seq1, 0.504
comp438389_c0_seq1, 0.501
comp533558_c0_seq1, 0.497
comp312293_c0_seq1, 0.493
comp221600_c0_seq1, 0.466
comp286459_c1_seq1, 0.463
comp291684_c0_seq1, 0.452
comp292544_c0_seq1, 0.438
comp177738_c0_seq1, 0.436
comp19168_c2_seq6, 0.433
comp32520_c1_seq1, 0.423
comp302897_c0_seq1, 0.412
comp409239_c0_seq1, 0.400
comp1799_c26_seq14, 0.335
comp84230_c0_seq1, 0.328
comp123961_c0_seq1, 0.305
comp23181_c0_seq2, 0.304
comp13540_c0_seq2, 0.000
Group num: 51, TC(X;Y_j): 9.923
comp5067_c0_seq1, 2.073
comp7787_c0_seq1, 1.916
comp122582_c0_seq1, 0.855
comp23781_c0_seq3, 0.759
comp342616_c0_seq1, 0.511
comp286857_c0_seq1, 0.509
comp190664_c0_seq1, 0.430
comp313970_c0_seq1, 0.417
comp287342_c0_seq1, 0.409
comp85342_c0_seq1, 0.344
comp161996_c0_seq1, 0.340
comp55129_c0_seq1, 0.333
comp150130_c0_seq2, 0.327
comp48420_c0_seq1, 0.321
comp21002_c0_seq1, 0.306
comp76396_c1_seq3, 0.298
comp26401_c0_seq1, 0.294
comp109808_c0_seq4, 0.270
comp89105_c0_seq1, 0.265
comp266639_c0_seq1, 0.130
comp12869_c0_seq1, 0.000
comp1545_c1_seq4, 0.000
comp178450_c0_seq1, 0.000
